mID,Date,RoomNumber,cID,ClassName,StartHour,EndHour,MeetingDurationMinutes,Year,Month
421,2020-09-29 08:00:00,687,39,A17,8,9,41,2020,09
422,2020-09-29 07:00:00,361,3,A15,7,8,41,2020,09
423,2020-09-29 08:00:00,478,2,A15,8,9,41,2020,09
424,2020-09-29 09:00:00,781,15,A15,9,10,41,2020,09
425,2020-09-29 10:00:00,348,41,A15,10,11,41,2020,09
426,2020-09-29 07:00:00,843,10,A14,7,8,41,2020,09
427,2020-09-29 08:00:00,779,11,A14,8,9,41,2020,09
428,2020-09-29 09:00:00,256,42,A14,9,10,41,2020,09
429,2020-09-29 07:00:00,769,45,B17,7,8,41,2020,09
430,2020-09-29 08:00:00,256,1,B17,8,9,41,2020,09
431,2020-09-29 07:00:00,256,48,B14,7,8,41,2020,09
432,2020-09-29 09:00:00,843,11,B14,9,10,41,2020,09
433,2020-09-29 10:00:00,687,10,B14,10,11,41,2020,09
434,2020-09-29 07:00:00,779,8,C16,7,8,41,2020,09
435,2020-09-29 08:00:00,843,19,C16,8,9,41,2020,09
436,2020-09-29 09:00:00,779,52,C16,9,10,41,2020,09
437,2020-09-29 10:00:00,779,18,C16,10,11,41,2020,09
438,2020-09-29 11:00:00,687,4,C16,11,12,41,2020,09
439,2020-09-29 12:00:00,687,14,C16,12,13,41,2020,09
440,2020-09-29 13:00:00,348,16,C16,13,14,41,2020,09
441,2020-09-29 10:00:00,781,3,C15,10,11,41,2020,09
442,2020-09-29 11:00:00,781,15,C15,11,12,41,2020,09
443,2020-09-29 13:00:00,843,2,C15,13,14,41,2020,09
444,2020-09-29 14:00:00,779,53,C15,14,15,41,2020,09
445,2020-09-29 07:00:00,947,54,C14,7,8,41,2020,09
446,2020-09-29 11:00:00,348,11,C14,11,12,41,2020,09
447,2020-09-29 15:00:00,687,10,C14,15,16,41,2020,09
448,2020-09-30 07:00:00,843,9,A18,7,8,41,2020,09
449,2020-09-30 08:00:00,687,17,A18,8,9,41,2020,09
450,2020-09-30 09:00:00,348,5,A18,9,10,41,2020,09
451,2020-09-30 10:00:00,348,38,A18,10,11,41,2020,09
452,2020-09-30 07:00:00,361,1,A17,7,8,41,2020,09
453,2020-09-30 08:00:00,781,39,A17,8,9,41,2020,09
454,2020-09-30 07:00:00,947,3,A15,7,8,41,2020,09
455,2020-09-30 08:00:00,779,2,A15,8,9,41,2020,09
456,2020-09-30 09:00:00,779,15,A15,9,10,41,2020,09
457,2020-09-30 10:00:00,361,41,A15,10,11,41,2020,09
458,2020-09-30 07:00:00,769,10,A14,7,8,41,2020,09
459,2020-09-30 08:00:00,361,11,A14,8,9,41,2020,09
460,2020-09-30 09:00:00,843,42,A14,9,10,41,2020,09
461,2020-09-30 07:00:00,256,45,B17,7,8,41,2020,09
462,2020-09-30 08:00:00,769,1,B17,8,9,41,2020,09
463,2020-09-30 07:00:00,478,48,B14,7,8,41,2020,09
464,2020-09-30 09:00:00,687,11,B14,9,10,41,2020,09
465,2020-09-30 10:00:00,687,10,B14,10,11,41,2020,09
466,2020-09-30 07:00:00,779,8,C16,7,8,41,2020,09
467,2020-09-30 08:00:00,348,19,C16,8,9,41,2020,09
468,2020-09-30 09:00:00,781,52,C16,9,10,41,2020,09
469,2020-09-30 10:00:00,769,18,C16,10,11,41,2020,09
470,2020-09-30 11:00:00,256,4,C16,11,12,41,2020,09
471,2020-09-30 12:00:00,947,14,C16,12,13,41,2020,09
472,2020-09-30 13:00:00,687,16,C16,13,14,41,2020,09
473,2020-09-30 10:00:00,843,3,C15,10,11,41,2020,09
474,2020-09-30 11:00:00,947,15,C15,11,12,41,2020,09
475,2020-09-30 13:00:00,781,2,C15,13,14,41,2020,09
476,2020-09-30 14:00:00,256,53,C15,14,15,41,2020,09
477,2020-09-30 07:00:00,781,54,C14,7,8,41,2020,09
478,2020-09-30 11:00:00,348,11,C14,11,12,41,2020,09
479,2020-09-30 15:00:00,256,10,C14,15,16,41,2020,09
480,2020-10-01 07:00:00,687,9,A18,7,8,41,2020,10
481,2020-10-01 08:00:00,687,17,A18,8,9,41,2020,10
482,2020-10-01 09:00:00,769,5,A18,9,10,41,2020,10
483,2020-10-01 10:00:00,947,38,A18,10,11,41,2020,10
484,2020-10-01 07:00:00,781,1,A17,7,8,41,2020,10
485,2020-10-01 08:00:00,779,39,A17,8,9,41,2020,10
486,2020-10-01 07:00:00,779,3,A15,7,8,41,2020,10
487,2020-10-01 08:00:00,769,2,A15,8,9,41,2020,10
488,2020-10-01 09:00:00,687,15,A15,9,10,41,2020,10
489,2020-10-01 10:00:00,256,41,A15,10,11,41,2020,10
490,2020-10-01 07:00:00,478,10,A14,7,8,41,2020,10
491,2020-10-01 08:00:00,843,11,A14,8,9,41,2020,10
492,2020-10-01 09:00:00,478,42,A14,9,10,41,2020,10
493,2020-10-01 07:00:00,361,45,B17,7,8,41,2020,10
494,2020-10-01 08:00:00,478,1,B17,8,9,41,2020,10
495,2020-10-01 07:00:00,947,48,B14,7,8,41,2020,10
496,2020-10-01 09:00:00,361,11,B14,9,10,41,2020,10
497,2020-10-01 10:00:00,781,10,B14,10,11,41,2020,10
498,2020-10-01 07:00:00,769,8,C16,7,8,41,2020,10
499,2020-10-01 08:00:00,348,19,C16,8,9,41,2020,10
500,2020-10-01 09:00:00,843,52,C16,9,10,41,2020,10
501,2020-10-01 10:00:00,348,18,C16,10,11,41,2020,10
502,2020-10-01 11:00:00,769,4,C16,11,12,41,2020,10
503,2020-10-01 12:00:00,947,14,C16,12,13,41,2020,10
504,2020-10-01 13:00:00,781,16,C16,13,14,41,2020,10
505,2020-10-01 10:00:00,478,3,C15,10,11,41,2020,10
506,2020-10-01 11:00:00,781,15,C15,11,12,41,2020,10
507,2020-10-01 13:00:00,256,2,C15,13,14,41,2020,10
508,2020-10-01 14:00:00,361,53,C15,14,15,41,2020,10
509,2020-10-01 07:00:00,843,54,C14,7,8,41,2020,10
510,2020-10-01 11:00:00,348,11,C14,11,12,41,2020,10
511,2020-10-01 15:00:00,361,10,C14,15,16,41,2020,10
512,2020-10-02 07:00:00,687,9,A18,7,8,41,2020,10
513,2020-10-02 08:00:00,687,17,A18,8,9,41,2020,10
514,2020-10-02 09:00:00,781,5,A18,9,10,41,2020,10
515,2020-10-02 10:00:00,687,38,A18,10,11,41,2020,10
516,2020-10-02 07:00:00,361,1,A17,7,8,41,2020,10
517,2020-10-02 08:00:00,769,39,A17,8,9,41,2020,10
518,2020-10-02 07:00:00,256,3,A15,7,8,41,2020,10
519,2020-10-02 08:00:00,478,2,A15,8,9,41,2020,10
520,2020-10-02 09:00:00,687,15,A15,9,10,41,2020,10
521,2020-10-02 10:00:00,769,41,A15,10,11,41,2020,10
522,2020-10-02 07:00:00,348,10,A14,7,8,41,2020,10
523,2020-10-02 08:00:00,843,11,A14,8,9,41,2020,10
524,2020-10-02 09:00:00,478,42,A14,9,10,41,2020,10
525,2020-10-02 07:00:00,781,45,B17,7,8,41,2020,10
526,2020-10-02 08:00:00,779,1,B17,8,9,41,2020,10
527,2020-10-02 07:00:00,843,48,B14,7,8,41,2020,10
528,2020-10-02 09:00:00,947,11,B14,9,10,41,2020,10
529,2020-10-02 10:00:00,781,10,B14,10,11,41,2020,10
530,2020-10-02 07:00:00,947,8,C16,7,8,41,2020,10
531,2020-10-02 08:00:00,256,19,C16,8,9,41,2020,10
532,2020-10-02 09:00:00,361,52,C16,9,10,41,2020,10
533,2020-10-02 10:00:00,843,18,C16,10,11,41,2020,10
534,2020-10-02 11:00:00,779,4,C16,11,12,41,2020,10
535,2020-10-02 12:00:00,769,14,C16,12,13,41,2020,10
536,2020-10-02 13:00:00,348,16,C16,13,14,41,2020,10
537,2020-10-02 10:00:00,478,3,C15,10,11,41,2020,10
538,2020-10-02 11:00:00,361,15,C15,11,12,41,2020,10
539,2020-10-02 13:00:00,478,2,C15,13,14,41,2020,10
540,2020-10-02 14:00:00,781,53,C15,14,15,41,2020,10
541,2020-10-02 07:00:00,769,54,C14,7,8,41,2020,10
542,2020-10-02 11:00:00,687,11,C14,11,12,41,2020,10
543,2020-10-02 15:00:00,781,10,C14,15,16,41,2020,10
544,2020-10-05 07:00:00,256,9,A18,7,8,41,2020,10
545,2020-10-05 08:00:00,779,17,A18,8,9,41,2020,10
546,2020-10-05 09:00:00,769,5,A18,9,10,41,2020,10
547,2020-10-05 10:00:00,947,38,A18,10,11,41,2020,10
548,2020-10-05 07:00:00,947,1,A17,7,8,41,2020,10
549,2020-10-05 08:00:00,843,39,A17,8,9,41,2020,10
550,2020-10-05 07:00:00,687,3,A15,7,8,41,2020,10
551,2020-10-05 08:00:00,348,2,A15,8,9,41,2020,10
552,2020-10-05 09:00:00,843,15,A15,9,10,41,2020,10
553,2020-10-05 10:00:00,687,41,A15,10,11,41,2020,10
554,2020-10-05 07:00:00,843,10,A14,7,8,41,2020,10
555,2020-10-05 08:00:00,687,11,A14,8,9,41,2020,10
556,2020-10-05 09:00:00,478,42,A14,9,10,41,2020,10
557,2020-10-05 07:00:00,781,45,B17,7,8,41,2020,10
558,2020-10-05 08:00:00,256,1,B17,8,9,41,2020,10
559,2020-10-05 07:00:00,779,48,B14,7,8,41,2020,10
560,2020-10-05 09:00:00,256,11,B14,9,10,41,2020,10
561,2020-10-05 10:00:00,256,10,B14,10,11,41,2020,10
562,2020-10-05 07:00:00,478,8,C16,7,8,41,2020,10
563,2020-10-05 08:00:00,947,19,C16,8,9,41,2020,10
564,2020-10-05 09:00:00,947,52,C16,9,10,41,2020,10
565,2020-10-05 10:00:00,361,18,C16,10,11,41,2020,10
566,2020-10-05 11:00:00,361,4,C16,11,12,41,2020,10
567,2020-10-05 12:00:00,256,14,C16,12,13,41,2020,10
568,2020-10-05 13:00:00,843,16,C16,13,14,41,2020,10
569,2020-10-05 10:00:00,781,3,C15,10,11,41,2020,10
570,2020-10-05 11:00:00,843,15,C15,11,12,41,2020,10
571,2020-10-05 13:00:00,687,2,C15,13,14,41,2020,10
572,2020-10-05 14:00:00,687,53,C15,14,15,41,2020,10
573,2020-10-05 07:00:00,769,54,C14,7,8,41,2020,10
574,2020-10-05 11:00:00,256,11,C14,11,12,41,2020,10
575,2020-10-05 15:00:00,769,10,C14,15,16,41,2020,10
576,2020-10-06 07:00:00,779,9,A18,7,8,41,2020,10
577,2020-10-06 08:00:00,781,17,A18,8,9,41,2020,10
578,2020-10-06 09:00:00,947,5,A18,9,10,41,2020,10
579,2020-10-06 10:00:00,769,38,A18,10,11,41,2020,10
580,2020-10-06 07:00:00,478,1,A17,7,8,41,2020,10
581,2020-10-06 08:00:00,478,39,A17,8,9,41,2020,10
582,2020-10-06 07:00:00,769,3,A15,7,8,41,2020,10
583,2020-10-06 08:00:00,256,2,A15,8,9,41,2020,10
584,2020-10-06 09:00:00,478,15,A15,9,10,41,2020,10
585,2020-10-06 10:00:00,947,41,A15,10,11,41,2020,10
586,2020-10-06 07:00:00,843,10,A14,7,8,41,2020,10
587,2020-10-06 08:00:00,843,11,A14,8,9,41,2020,10
588,2020-10-06 09:00:00,781,42,A14,9,10,41,2020,10
589,2020-10-06 07:00:00,781,45,B17,7,8,41,2020,10
590,2020-10-06 08:00:00,687,1,B17,8,9,41,2020,10
591,2020-10-06 07:00:00,947,48,B14,7,8,41,2020,10
592,2020-10-06 09:00:00,843,11,B14,9,10,41,2020,10
593,2020-10-06 10:00:00,256,10,B14,10,11,41,2020,10
594,2020-10-06 07:00:00,256,8,C16,7,8,41,2020,10
595,2020-10-06 08:00:00,348,19,C16,8,9,41,2020,10
596,2020-10-06 09:00:00,361,52,C16,9,10,41,2020,10
597,2020-10-06 10:00:00,781,18,C16,10,11,41,2020,10
598,2020-10-06 11:00:00,779,4,C16,11,12,41,2020,10
599,2020-10-06 12:00:00,843,14,C16,12,13,41,2020,10
600,2020-10-06 13:00:00,478,16,C16,13,14,41,2020,10
601,2020-10-06 10:00:00,843,3,C15,10,11,41,2020,10
602,2020-10-06 11:00:00,348,15,C15,11,12,41,2020,10
603,2020-10-06 13:00:00,779,2,C15,13,14,41,2020,10
604,2020-10-06 14:00:00,687,53,C15,14,15,41,2020,10
605,2020-10-06 07:00:00,348,54,C14,7,8,41,2020,10
606,2020-10-06 11:00:00,256,11,C14,11,12,41,2020,10
607,2020-10-06 15:00:00,947,10,C14,15,16,41,2020,10
608,2020-10-07 07:00:00,348,9,A18,7,8,41,2020,10
609,2020-10-07 08:00:00,769,17,A18,8,9,41,2020,10
610,2020-10-07 09:00:00,348,5,A18,9,10,41,2020,10
611,2020-10-07 10:00:00,947,38,A18,10,11,41,2020,10
612,2020-10-07 07:00:00,781,1,A17,7,8,41,2020,10
613,2020-10-07 08:00:00,348,39,A17,8,9,41,2020,10
614,2020-10-07 07:00:00,843,3,A15,7,8,41,2020,10
615,2020-10-07 08:00:00,947,2,A15,8,9,41,2020,10
616,2020-10-07 09:00:00,687,15,A15,9,10,41,2020,10
617,2020-10-07 10:00:00,361,41,A15,10,11,41,2020,10
618,2020-10-07 07:00:00,361,10,A14,7,8,41,2020,10
619,2020-10-07 08:00:00,843,11,A14,8,9,41,2020,10
620,2020-10-07 09:00:00,256,42,A14,9,10,41,2020,10
621,2020-10-07 07:00:00,687,45,B17,7,8,41,2020,10
622,2020-10-07 08:00:00,361,1,B17,8,9,41,2020,10
623,2020-10-07 07:00:00,769,48,B14,7,8,41,2020,10
624,2020-10-07 09:00:00,781,11,B14,9,10,41,2020,10
625,2020-10-07 10:00:00,779,10,B14,10,11,41,2020,10
626,2020-10-07 07:00:00,947,8,C16,7,8,41,2020,10
627,2020-10-07 08:00:00,781,19,C16,8,9,41,2020,10
628,2020-10-07 09:00:00,843,52,C16,9,10,41,2020,10
629,2020-10-07 10:00:00,781,18,C16,10,11,41,2020,10
630,2020-10-07 11:00:00,947,4,C16,11,12,41,2020,10
631,2020-10-07 12:00:00,779,14,C16,12,13,41,2020,10
632,2020-10-07 13:00:00,843,16,C16,13,14,41,2020,10
633,2020-10-07 10:00:00,478,3,C15,10,11,41,2020,10
634,2020-10-07 11:00:00,361,15,C15,11,12,41,2020,10
635,2020-10-07 13:00:00,256,2,C15,13,14,41,2020,10
636,2020-10-07 14:00:00,478,53,C15,14,15,41,2020,10
637,2020-10-07 07:00:00,779,54,C14,7,8,41,2020,10
638,2020-10-07 11:00:00,769,11,C14,11,12,41,2020,10
639,2020-10-07 15:00:00,779,10,C14,15,16,41,2020,10
640,2020-10-08 07:00:00,947,9,A18,7,8,41,2020,10
641,2020-10-08 08:00:00,478,17,A18,8,9,41,2020,10
642,2020-10-08 09:00:00,478,5,A18,9,10,41,2020,10
643,2020-10-08 10:00:00,779,38,A18,10,11,41,2020,10
644,2020-10-08 07:00:00,769,1,A17,7,8,41,2020,10
645,2020-10-08 08:00:00,348,39,A17,8,9,41,2020,10
646,2020-10-08 07:00:00,256,3,A15,7,8,41,2020,10
647,2020-10-08 08:00:00,947,2,A15,8,9,41,2020,10
648,2020-10-08 09:00:00,769,15,A15,9,10,41,2020,10
649,2020-10-08 10:00:00,781,41,A15,10,11,41,2020,10
650,2020-10-08 07:00:00,478,10,A14,7,8,41,2020,10
651,2020-10-08 08:00:00,687,11,A14,8,9,41,2020,10
652,2020-10-08 09:00:00,843,42,A14,9,10,41,2020,10
653,2020-10-08 07:00:00,781,45,B17,7,8,41,2020,10
654,2020-10-08 08:00:00,843,1,B17,8,9,41,2020,10
655,2020-10-08 07:00:00,687,48,B14,7,8,41,2020,10
656,2020-10-08 09:00:00,256,11,B14,9,10,41,2020,10
657,2020-10-08 10:00:00,256,10,B14,10,11,41,2020,10
658,2020-10-08 07:00:00,361,8,C16,7,8,41,2020,10
659,2020-10-08 08:00:00,769,19,C16,8,9,41,2020,10
660,2020-10-08 09:00:00,947,52,C16,9,10,41,2020,10
661,2020-10-08 10:00:00,769,18,C16,10,11,41,2020,10
662,2020-10-08 11:00:00,781,4,C16,11,12,41,2020,10
663,2020-10-08 12:00:00,779,14,C16,12,13,41,2020,10
664,2020-10-08 13:00:00,769,16,C16,13,14,41,2020,10
665,2020-10-08 10:00:00,361,3,C15,10,11,41,2020,10
666,2020-10-08 11:00:00,687,15,C15,11,12,41,2020,10
667,2020-10-08 13:00:00,687,2,C15,13,14,41,2020,10
668,2020-10-08 14:00:00,769,53,C15,14,15,41,2020,10
669,2020-10-08 07:00:00,843,54,C14,7,8,41,2020,10
670,2020-10-08 11:00:00,348,11,C14,11,12,41,2020,10
671,2020-10-08 15:00:00,361,10,C14,15,16,41,2020,10
672,2020-10-09 07:00:00,779,9,A18,7,8,41,2020,10
673,2020-10-09 08:00:00,361,17,A18,8,9,41,2020,10
674,2020-10-09 09:00:00,947,5,A18,9,10,41,2020,10
675,2020-10-09 10:00:00,947,38,A18,10,11,41,2020,10
676,2020-10-09 07:00:00,843,1,A17,7,8,41,2020,10
677,2020-10-09 08:00:00,687,39,A17,8,9,41,2020,10
678,2020-10-09 07:00:00,361,3,A15,7,8,41,2020,10
679,2020-10-09 08:00:00,947,2,A15,8,9,41,2020,10
680,2020-10-09 09:00:00,256,15,A15,9,10,41,2020,10
681,2020-10-09 10:00:00,348,41,A15,10,11,41,2020,10
682,2020-10-09 07:00:00,256,10,A14,7,8,41,2020,10
683,2020-10-09 08:00:00,256,11,A14,8,9,41,2020,10
684,2020-10-09 09:00:00,348,42,A14,9,10,41,2020,10
685,2020-10-09 07:00:00,781,45,B17,7,8,41,2020,10
686,2020-10-09 08:00:00,781,1,B17,8,9,41,2020,10
687,2020-10-09 07:00:00,769,48,B14,7,8,41,2020,10
688,2020-10-09 09:00:00,769,11,B14,9,10,41,2020,10
689,2020-10-09 10:00:00,781,10,B14,10,11,41,2020,10
690,2020-10-09 07:00:00,687,8,C16,7,8,41,2020,10
691,2020-10-09 08:00:00,478,19,C16,8,9,41,2020,10
692,2020-10-09 09:00:00,779,52,C16,9,10,41,2020,10
693,2020-10-09 10:00:00,256,18,C16,10,11,41,2020,10
694,2020-10-09 11:00:00,361,4,C16,11,12,41,2020,10
695,2020-10-09 12:00:00,687,14,C16,12,13,41,2020,10
696,2020-10-09 13:00:00,843,16,C16,13,14,41,2020,10
697,2020-10-09 10:00:00,769,3,C15,10,11,41,2020,10
698,2020-10-09 11:00:00,843,15,C15,11,12,41,2020,10
699,2020-10-09 13:00:00,256,2,C15,13,14,41,2020,10
700,2020-10-09 14:00:00,687,53,C15,14,15,41,2020,10
701,2020-10-09 07:00:00,947,54,C14,7,8,41,2020,10
702,2020-10-09 11:00:00,478,11,C14,11,12,41,2020,10
703,2020-10-09 15:00:00,348,10,C14,15,16,41,2020,10
704,2020-10-12 07:00:00,256,9,A18,7,8,41,2020,10
705,2020-10-12 08:00:00,947,17,A18,8,9,41,2020,10
706,2020-10-12 09:00:00,361,5,A18,9,10,41,2020,10
707,2020-10-12 10:00:00,843,38,A18,10,11,41,2020,10
708,2020-10-12 07:00:00,687,1,A17,7,8,41,2020,10
709,2020-10-12 08:00:00,843,39,A17,8,9,41,2020,10
710,2020-10-12 07:00:00,947,3,A15,7,8,41,2020,10
711,2020-10-12 08:00:00,779,2,A15,8,9,41,2020,10
712,2020-10-12 09:00:00,687,15,A15,9,10,41,2020,10
713,2020-10-12 10:00:00,769,41,A15,10,11,41,2020,10
714,2020-10-12 07:00:00,478,10,A14,7,8,41,2020,10
715,2020-10-12 08:00:00,478,11,A14,8,9,41,2020,10
716,2020-10-12 09:00:00,256,42,A14,9,10,41,2020,10
717,2020-10-12 07:00:00,781,45,B17,7,8,41,2020,10
718,2020-10-12 08:00:00,687,1,B17,8,9,41,2020,10
719,2020-10-12 07:00:00,769,48,B14,7,8,41,2020,10
720,2020-10-12 09:00:00,843,11,B14,9,10,41,2020,10
721,2020-10-12 10:00:00,687,10,B14,10,11,41,2020,10
722,2020-10-12 07:00:00,361,8,C16,7,8,41,2020,10
723,2020-10-12 08:00:00,769,19,C16,8,9,41,2020,10
724,2020-10-12 09:00:00,348,52,C16,9,10,41,2020,10
725,2020-10-12 10:00:00,779,18,C16,10,11,41,2020,10
726,2020-10-12 11:00:00,769,4,C16,11,12,41,2020,10
727,2020-10-12 12:00:00,769,14,C16,12,13,41,2020,10
728,2020-10-12 13:00:00,478,16,C16,13,14,41,2020,10
729,2020-10-12 10:00:00,478,3,C15,10,11,41,2020,10
730,2020-10-12 11:00:00,361,15,C15,11,12,41,2020,10
731,2020-10-12 13:00:00,779,2,C15,13,14,41,2020,10
732,2020-10-12 14:00:00,478,53,C15,14,15,41,2020,10
733,2020-10-12 07:00:00,348,54,C14,7,8,41,2020,10
734,2020-10-12 11:00:00,947,11,C14,11,12,41,2020,10
735,2020-10-12 15:00:00,779,10,C14,15,16,41,2020,10
736,2020-10-13 07:00:00,348,9,A18,7,8,41,2020,10
737,2020-10-13 08:00:00,843,17,A18,8,9,41,2020,10
738,2020-10-13 09:00:00,781,5,A18,9,10,41,2020,10
739,2020-10-13 10:00:00,348,38,A18,10,11,41,2020,10
740,2020-10-13 07:00:00,843,1,A17,7,8,41,2020,10
741,2020-10-13 08:00:00,478,39,A17,8,9,41,2020,10
742,2020-10-13 07:00:00,256,3,A15,7,8,41,2020,10
743,2020-10-13 08:00:00,348,2,A15,8,9,41,2020,10
744,2020-10-13 09:00:00,478,15,A15,9,10,41,2020,10
745,2020-10-13 10:00:00,256,41,A15,10,11,41,2020,10
746,2020-10-13 07:00:00,687,10,A14,7,8,41,2020,10
747,2020-10-13 08:00:00,769,11,A14,8,9,41,2020,10
748,2020-10-13 09:00:00,256,42,A14,9,10,41,2020,10
749,2020-10-13 07:00:00,781,45,B17,7,8,41,2020,10
750,2020-10-13 08:00:00,256,1,B17,8,9,41,2020,10
751,2020-10-13 07:00:00,769,48,B14,7,8,41,2020,10
752,2020-10-13 09:00:00,687,11,B14,9,10,41,2020,10
753,2020-10-13 10:00:00,843,10,B14,10,11,41,2020,10
754,2020-10-13 07:00:00,779,8,C16,7,8,41,2020,10
755,2020-10-13 08:00:00,947,19,C16,8,9,41,2020,10
756,2020-10-13 09:00:00,843,52,C16,9,10,41,2020,10
757,2020-10-13 10:00:00,361,18,C16,10,11,41,2020,10
758,2020-10-13 11:00:00,348,4,C16,11,12,41,2020,10
759,2020-10-13 12:00:00,769,14,C16,12,13,41,2020,10
760,2020-10-13 13:00:00,348,16,C16,13,14,41,2020,10
761,2020-10-13 10:00:00,478,3,C15,10,11,41,2020,10
762,2020-10-13 11:00:00,687,15,C15,11,12,41,2020,10
763,2020-10-13 13:00:00,843,2,C15,13,14,41,2020,10
764,2020-10-13 14:00:00,779,53,C15,14,15,41,2020,10
765,2020-10-13 07:00:00,478,54,C14,7,8,41,2020,10
766,2020-10-13 11:00:00,781,11,C14,11,12,41,2020,10
767,2020-10-13 15:00:00,256,10,C14,15,16,41,2020,10
768,2020-10-14 07:00:00,947,9,A18,7,8,41,2020,10
769,2020-10-14 08:00:00,687,17,A18,8,9,41,2020,10
770,2020-10-14 09:00:00,779,5,A18,9,10,41,2020,10
771,2020-10-14 10:00:00,779,38,A18,10,11,41,2020,10
772,2020-10-14 07:00:00,348,1,A17,7,8,41,2020,10
773,2020-10-14 08:00:00,947,39,A17,8,9,41,2020,10
774,2020-10-14 07:00:00,687,3,A15,7,8,41,2020,10
775,2020-10-14 08:00:00,348,2,A15,8,9,41,2020,10
776,2020-10-14 09:00:00,947,15,A15,9,10,41,2020,10
777,2020-10-14 10:00:00,781,41,A15,10,11,41,2020,10
778,2020-10-14 07:00:00,478,10,A14,7,8,41,2020,10
779,2020-10-14 08:00:00,769,11,A14,8,9,41,2020,10
780,2020-10-14 09:00:00,256,42,A14,9,10,41,2020,10
781,2020-10-14 07:00:00,256,45,B17,7,8,41,2020,10
782,2020-10-14 08:00:00,478,1,B17,8,9,41,2020,10
783,2020-10-14 07:00:00,361,48,B14,7,8,41,2020,10
784,2020-10-14 09:00:00,769,11,B14,9,10,41,2020,10
785,2020-10-14 10:00:00,947,10,B14,10,11,41,2020,10
786,2020-10-14 07:00:00,769,8,C16,7,8,41,2020,10
787,2020-10-14 08:00:00,256,19,C16,8,9,41,2020,10
788,2020-10-14 09:00:00,361,52,C16,9,10,41,2020,10
789,2020-10-14 10:00:00,769,18,C16,10,11,41,2020,10
790,2020-10-14 11:00:00,687,4,C16,11,12,41,2020,10
791,2020-10-14 12:00:00,348,14,C16,12,13,41,2020,10
792,2020-10-14 13:00:00,843,16,C16,13,14,41,2020,10
793,2020-10-14 10:00:00,361,3,C15,10,11,41,2020,10
794,2020-10-14 11:00:00,478,15,C15,11,12,41,2020,10
795,2020-10-14 13:00:00,361,2,C15,13,14,41,2020,10
796,2020-10-14 14:00:00,947,53,C15,14,15,41,2020,10
797,2020-10-14 07:00:00,781,54,C14,7,8,41,2020,10
798,2020-10-14 11:00:00,781,11,C14,11,12,41,2020,10
799,2020-10-14 15:00:00,348,10,C14,15,16,41,2020,10
800,2020-10-15 07:00:00,361,9,A18,7,8,41,2020,10
801,2020-10-15 08:00:00,361,17,A18,8,9,41,2020,10
802,2020-10-15 09:00:00,256,5,A18,9,10,41,2020,10
803,2020-10-15 10:00:00,947,38,A18,10,11,41,2020,10
804,2020-10-15 07:00:00,843,1,A17,7,8,41,2020,10
805,2020-10-15 08:00:00,348,39,A17,8,9,41,2020,10
806,2020-10-15 07:00:00,687,3,A15,7,8,41,2020,10
807,2020-10-15 08:00:00,256,2,A15,8,9,41,2020,10
808,2020-10-15 09:00:00,781,15,A15,9,10,41,2020,10
809,2020-10-15 10:00:00,256,41,A15,10,11,41,2020,10
810,2020-10-15 07:00:00,769,10,A14,7,8,41,2020,10
811,2020-10-15 08:00:00,769,11,A14,8,9,41,2020,10
812,2020-10-15 09:00:00,779,42,A14,9,10,41,2020,10
813,2020-10-15 07:00:00,947,45,B17,7,8,41,2020,10
814,2020-10-15 08:00:00,779,1,B17,8,9,41,2020,10
815,2020-10-15 07:00:00,256,48,B14,7,8,41,2020,10
816,2020-10-15 09:00:00,478,11,B14,9,10,41,2020,10
817,2020-10-15 10:00:00,843,10,B14,10,11,41,2020,10
818,2020-10-15 07:00:00,779,8,C16,7,8,41,2020,10
819,2020-10-15 08:00:00,478,19,C16,8,9,41,2020,10
820,2020-10-15 09:00:00,843,52,C16,9,10,41,2020,10
821,2020-10-15 10:00:00,687,18,C16,10,11,41,2020,10
822,2020-10-15 11:00:00,361,4,C16,11,12,41,2020,10
823,2020-10-15 12:00:00,348,14,C16,12,13,41,2020,10
824,2020-10-15 13:00:00,769,16,C16,13,14,41,2020,10
825,2020-10-15 10:00:00,348,3,C15,10,11,41,2020,10
826,2020-10-15 11:00:00,769,15,C15,11,12,41,2020,10
827,2020-10-15 13:00:00,256,2,C15,13,14,41,2020,10
828,2020-10-15 14:00:00,769,53,C15,14,15,41,2020,10
829,2020-10-15 07:00:00,478,54,C14,7,8,41,2020,10
830,2020-10-15 11:00:00,779,11,C14,11,12,41,2020,10
831,2020-10-15 15:00:00,947,10,C14,15,16,41,2020,10
832,2020-10-16 07:00:00,256,9,A18,7,8,41,2020,10
833,2020-10-16 08:00:00,361,17,A18,8,9,41,2020,10
834,2020-10-16 09:00:00,947,5,A18,9,10,41,2020,10
835,2020-10-16 10:00:00,781,38,A18,10,11,41,2020,10
836,2020-10-16 07:00:00,779,1,A17,7,8,41,2020,10
837,2020-10-16 08:00:00,348,39,A17,8,9,41,2020,10
838,2020-10-16 07:00:00,781,3,A15,7,8,41,2020,10
839,2020-10-16 08:00:00,769,2,A15,8,9,41,2020,10
840,2020-10-16 09:00:00,779,15,A15,9,10,41,2020,10
841,2020-10-16 10:00:00,256,41,A15,10,11,41,2020,10
842,2020-10-16 07:00:00,478,10,A14,7,8,41,2020,10
